#{"t_start": 1759647402.5067337, "env_id": "None"}
r,l,t
-0.1582912329068805,1,177.57797
-0.2024744758369432,1,177.584039
-0.1582912329068805,1,177.589833
-0.14216163468192644,1,177.595025
-0.10852016931627269,1,177.600624
-0.08359945579608863,1,177.605954
-0.0646814522789714,1,177.611016
-0.045414222961044685,1,177.615864
-0.0646814522789714,1,177.620562
-0.0680777859488341,1,177.625357
-0.08035023443619557,1,177.630198
-0.10385103666167887,1,177.635117
-0.08035023443619557,1,177.640507
-0.12044830240909468,1,177.646164
-0.08578617654174557,1,177.652119
-0.12044830240909468,1,177.657362
-0.0646814522789714,1,177.662318
-0.11443925526914699,1,177.667091
-0.05360108897196135,1,177.67267
-0.14216163468192644,1,177.677772
-0.10385103666167887,1,177.68235
-0.16488162386787586,1,177.68692
-0.022131292596812818,1,177.691334
-0.07586461593408021,1,177.696658
-0.1837410088325309,1,177.701574
-0.27543532078163147,1,177.706848
-0.28263991469081867,1,177.712919
-0.291720880997315,1,177.718425
-0.25152297958117087,1,177.723472
-0.22825141698367135,1,177.728572
-0.25152297958117087,1,177.734852
-0.23483354311792012,1,177.740071
-0.1479103997378968,1,177.74535
-0.15567697041701545,1,177.75135
-0.3770432795872729,1,177.756178
-0.4873207368492587,1,177.760997
-0.3984377552232373,1,177.767187
-0.4873207368492587,1,177.772447
-0.3770432795872729,1,177.777915
-0.31945484492109855,1,177.782884
-0.34215825119943893,1,177.788461
-0.31945484492109855,1,177.793495
-0.6463272126837417,1,177.800987
-0.43730158524072377,1,177.806351
-0.291720880997315,1,177.818942
-0.3770432795872729,1,177.854846
-0.3984377552232373,1,177.863275
-0.2131061307448584,1,177.883086
-0.3984377552232373,1,177.911943
-0.4873207368492587,1,177.945611
-0.46838026729462906,1,177.950465
-0.27543532078163147,1,177.9558
-0.2131061307448584,1,177.961162
-0.17154914510019745,1,177.966593
-0.1479103997378968,1,177.97208
-0.17154914510019745,1,177.976824
-0.12218142516585494,1,177.981626
-0.17154914510019745,1,177.986804
-0.12218142516585494,1,177.991362
-0.08854240925427986,1,177.99674
-0.045414222961044685,1,178.005043
-0.045414222961044685,1,178.010882
-0.07619431833168329,1,178.019191
-0.058696955482242366,1,178.024717
-0.07619431833168329,1,178.030514
-0.045414222961044685,1,178.036198
-0.0860606628299656,1,178.042903
-0.10385103666167887,1,178.04956
-0.058696955482242366,1,178.055201
-0.13422534347761658,1,178.061368
-0.10385103666167887,1,178.066807
-0.12044830240909468,1,178.071788
-0.07291602101553975,1,178.076599
-0.03915633545145752,1,178.081412
-0.05360108897196135,1,178.08762
-0.08854240925427986,1,178.094039
-0.08578617654174557,1,178.099843
-0.08359945579608863,1,178.105393
-0.05360108897196135,1,178.110489
-0.04687334110787857,1,178.11542
-0.06927831256489153,1,178.120725
-0.03152061298506851,1,178.125817
-0.10385103666167887,1,178.130791
-0.03152061298506851,1,178.13578
-0.10852016931627269,1,178.141101
-0.045414222961044685,1,178.146839
-0.0860606628299656,1,178.152053
-0.045414222961044685,1,178.156864
-0.10852016931627269,1,178.161637
-0.0646814522789714,1,178.166995
-0.0646814522789714,1,178.172584
-0.14216163468192644,1,178.178839
